id,created_at,text
762120656456646657,2016-08-07 02:58:18,"b'thankfully this year I didn\'t have a single person say ""cha cha cha"" during my birthday song. I\'ve finally cut those people out of my life\xf0\x9f\x98\x8c'"
762073029270724608,2016-08-06 23:49:03,b' the day is finally here\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9\xf0\x9f\x92\xaf\xf0\x9f\x94\xa5\xf0\x9f\x92\xa8\xf0\x9f\x92\xa8\xf0\x9f\x92\xa8'
757053272859504640,2016-07-24 03:22:20,"b""who's this drake guy hogging all the stage time at the Future concert???"""
755772918265708544,2016-07-20 14:34:39,"b""RT : Remember the good ol' days on Twitter when all people fought about was gluten."""
753389373777858560,2016-07-14 00:43:18,"b' so apparently I tried to dance battle my doctor when I woke up and then tried to rap battle the nurse, secretary, and my mom'"
753283627308294144,2016-07-13 17:43:06,"b""just got the wells don't teeth out and I'm tryin freestyle rattle people on snap cha hmu if tryin. get flamed"""
745792280703860736,2016-06-23 01:35:10,b'its time we stop comparing them &amp; counting rings &amp;just admit theyre BOTH 2 of the best players of our generation!\xf0\x9f\x98\xa4\xf0\x9f\x92\xaf\xf0\x9f\x94\xa5 '
744739691338080256,2016-06-20 03:52:33,b'RT : '
743923435680628736,2016-06-17 21:49:03,"b'the last few months Ive been too busy for Twitter..but now that Im finally less busy, should I start tweeting again?'"
741448433245036546,2016-06-11 01:54:16,b'on the look out for a good time\xf0\x9f\x91\x80\xe2\x9b\xb5\xef\xb8\x8f  Linn Valley Lakes Properties '
732780190041014273,2016-05-18 03:49:46,"b'RT : I hate when girls have ""Taken"" in their bio like that movie wasn\'t even that good\xf0\x9f\x99\x84'"
732281742346739712,2016-05-16 18:49:07,"b""now that we've graduated, I can officially say this was by far the most valuable lesson I ever learned n high school """
730507012434481152,2016-05-11 21:16:58,b'so now that schools out can we finally forgive and forget and have you unblock me?\xf0\x9f\x98\x81\xf0\x9f\x98\x8c  '
730434708690092032,2016-05-11 16:29:40,b'the AP Gov test asked how the Supreme Court has changed over time and instead of answering I just drew this picture '
729720981892173824,2016-05-09 17:13:34,b'RT : Stay woke America\xf0\x9f\x91\x80 #MaineIsntReal #MoonIsntReal '
729708610419183616,2016-05-09 16:24:24,b'RT : Update:  still just really does not give a shit '
728583597729308674,2016-05-06 13:54:00,b'the only thing more painful than watching this years video announcements was watching a compilation of this years video announcements'
725172159929155584,2016-04-27 03:58:10,"b""I'm way more likely to die from the heart attack that flash flood warning just gave me than an actual flash flood"""
722570474538950656,2016-04-19 23:40:00,"b""I'd say both of them are overrated personally """
721033004584308736,2016-04-15 17:50:39,b'   '
720470571331547136,2016-04-14 04:35:44,"b""RT : i bet isis wouldn't dare be all in the barbershop saying chief keef ain't bout this or chief keef ain't bout that"""
718863837424844800,2016-04-09 18:11:09,b'RT :  *this is the clean version*'
718834262472925184,2016-04-09 16:13:38,b'RT : he had to ask me 15 times before I finally said yes \xf0\x9f\x92\x81\xf0\x9f\x8f\xbc\xf0\x9f\x98\x89 '
717921566403657728,2016-04-07 03:46:54,b'I never thought Id say this but Im almost half way kinda lowkey jealous of the people who got to go to the Bieber concert tonight'
716824469017219074,2016-04-04 03:07:26,b'RT : Expose him. '
715965283790426113,2016-04-01 18:13:20,"b"" this is my best tweet I don't regret it"""
707810352810037249,2016-03-10 06:08:33,"b'happy birthday!! I hope ur next 18 years are filled with as much coffee, vapes, cows, and brunch as these were\xf0\x9f\x98\x98\xf0\x9f\x90\xae\xf0\x9f\x8d\x8c\xe2\x98\x95\xef\xb8\x8f\xf0\x9f\x92\xa8 '"
705808281747349504,2016-03-04 17:33:02,b'*gets ticket driving 2the Rubio rally*\n\n*meets Governor Brownback*\n\n*asks him 2pardon my speeding ticket* \n\n*is told 2follow the law better*'
705804684414455808,2016-03-04 17:18:44,"b""It was great to meet future President  today! Can't wait to caucus for him tomorrow! #ImWithMarco """
704880195702886401,2016-03-02 04:05:09,b'RT : Christie looking like Trump said he was gone be the designated driver but he keep ordering shots '
704548846651592704,2016-03-01 06:08:29,b'RT : when someone wakes you up in the morning '
704189066204450816,2016-02-29 06:18:51,"b""I hardly ever get on Instagram so if I like ur pic from like 3 days ago just chill I swear you're not special I'm just busy"""
704086685697507328,2016-02-28 23:32:01,b'RT : Revs ball out at WPA '
702337838554050560,2016-02-24 03:42:44,b'South kids request Mrs. Mitchell as a substitute.'
702132353829773312,2016-02-23 14:06:12,"b""RT : They say u r what u eat..(That's funny)\nI don't remember eating a goat!!"""
701554221288652801,2016-02-21 23:48:55,"b'RT : THE SPLASH BROS CANNOT BE STOPPED\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 drops a career high 20 points, followed by  with 14\xf0\x9f\x92\xaf\xf0\x9f\x98\xa4 #\xe2\x80\xa6'"
701142066202603522,2016-02-20 20:31:09,b'Making WPA great again one date at a time\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #DontVoteForTrumpTho '
699477702122741760,2016-02-16 06:17:34,"b""wow I didn't get a single present on Presentidents Day this holiday sucks:////"""
699466886782676992,2016-02-16 05:34:35,"b""RT : \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb don't \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb celebrate \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb president's \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb day \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb unless \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb you \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb were \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb a \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb president \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb"""
698919255983550464,2016-02-14 17:18:30,"b'RT : No plans for Valentines Day? Dont worry, The Gluten State Warriors got you covered with a double header at 4:45 &amp; 6! h\xe2\x80\xa6'"
697948321181147137,2016-02-12 01:00:21,b'*insert literally any geographical location on the entire planet* has such beautiful sunsets omg\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d'
696506962964385792,2016-02-08 01:32:55,b'dang this halftime show would have been so hype if this was 2008'
695812306157051905,2016-02-06 03:32:36,b'Tryin to remember which gang affiliation your bball players have&gt;&gt;&gt;&gt;&gt;&gt;&gt; #JustOlatheEastThings'
695808887027605504,2016-02-06 03:19:00,b'man all these cops getting called to a school event reminds me of my PT days\xf0\x9f\x98\x8c #senti #memories #FreeMalik'
694736049059139584,2016-02-03 04:15:56,b'RT : *does molly once* '
694535247120224256,2016-02-02 14:58:01,"b'""so Mr. Groundhog, is spring coming early this year?!""\n\nGroundhog: idk why don\'t u ask the 38.2 billion metric tons of fossil fuels u burned'"
694394523539996674,2016-02-02 05:38:50,b'RT : im emailing your girl'
694369730237313024,2016-02-02 04:00:19,"b""BREAKING NEWS: Martin O'Malley has dropped out of the Presidential race\n\nMORE BREAKING NEWS: Martin O'Malley was in the Presidential race"""
693650363732234240,2016-01-31 04:21:48,"b""RT : ugh i'm still writing 4/20/15 on all my papers"""
692599771882651648,2016-01-28 06:47:08,b'RT : kanye and wiz twitter fight is almost better than the gluten twitter fight'
692056930211090432,2016-01-26 18:50:04,"b'RT : we do sometimes, about gluten '"
689860272161366017,2016-01-20 17:21:20,"b'""haha wow the video announcements look like they might be kinda good 2day""\n*rap about Martin Luther King starts*\n""ahhhh nvm, mayb next week""'"
689641585877725185,2016-01-20 02:52:21,b'forget about the melting ice caps and all that crap IF WE DONT FIX GLOBAL WARMING QUICKLY SNOW DAYS WILL BE A THING OF THE PAST!!!!!!!!!'
689541463793733632,2016-01-19 20:14:30,b'anyone wanna race me home'
688524865658204160,2016-01-17 00:54:54,b'aye girl are you the Chiefs cuz you look like you could show me a good time then lead me on &amp;break my heart everyday for the rest of my life'
686782732739858433,2016-01-12 05:32:17,b'does this mean I can start hunting them again '
684112305399836672,2016-01-04 20:40:58,b' have you tried calling it'
683509771404578821,2016-01-03 04:46:43,"b'regular ""honest DMs"" are boring, so like this for an honest DM written n the form of a poem. I will do 100% of these, doesn\'t matter who u r'"
681568490596073473,2015-12-28 20:12:45,b'IVE HEARD FROM MULTIPLE SOURCES THAT SNOW IS UPON US. GRAB YOUR WEAPONS. RALLY THE DISTRICTS. START THE REVOLUTION '
680269398498623488,2015-12-25 06:10:38,"b'girls r tweeting ""I bet I\'m on the naughty list this year\xf0\x9f\x98\x8f\xf0\x9f\x98\x88"" like its somethin to b proud of..\n\nWHY WOULD U B PROUD OF GETTIN A LUMP OF COAL'"
680256761891127296,2015-12-25 05:20:25,"b""RT : hearing the lil wayne lighter spark on a track is like hearing santa's footsteps on ur roof"""
680248767417683969,2015-12-25 04:48:39,b'but what if Santa is gluten free\xf0\x9f\x91\x80\xf0\x9f\x8d\xaa'
680235528856276992,2015-12-25 03:56:02,b'RT : What a beautiful Christmas Eve night sky: '
678693490683957250,2015-12-20 21:48:32,b'when you finally get the toy you asked Santa for '
678105313023692800,2015-12-19 06:51:19,b'RT : dont talk to me until ive had my morning molly'
677908725013737472,2015-12-18 17:50:09,"b""RT : STAR WARS SPOILER: ok now that the nerds stopped reading, my parents are outta town and i'm throwin a party. my brother's\xe2\x80\xa6"""
677716605086789632,2015-12-18 05:06:44,"b""RT : Sloppy Toppy from Travi$ Scott and Migos is better than like half of the Beatles discography it's not even close lmao"""
677712375039041536,2015-12-18 04:49:56,b'\xf0\x9f\x8d\x9e '
677314935773261824,2015-12-17 02:30:39,b'which one is most likely to abandon you when you need them most'
676231404011802625,2015-12-14 02:45:05,b'when I try to dab '
675187389543948289,2015-12-11 05:36:32,"b""RT : Gluten can't melt steel beams"""
675187329829609472,2015-12-11 05:36:18,b'RT : #HenryCannonForPresident'
675186911460347904,2015-12-11 05:34:38,b'RT : gluten and chill?'
675186853125988352,2015-12-11 05:34:24,"b""RT : But without gluten we wouldn't have cakes\xf0\x9f\x91\x80"""
675184375642857472,2015-12-11 05:24:34,"b""But I was the one who... But earlier you were... alright I'm done\xf0\x9f\x98\x82 """
675184100165230593,2015-12-11 05:23:28,"b"" you're the only one who decided to start talking about anything more than freakin gluten man just chill it'll be ok"""
675183892496797697,2015-12-11 05:22:38,"b'WHAT IS IT ABOUT THEN\xf0\x9f\x98\xad\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82dang, and I thought I was the one takin gluten too seriously\xf0\x9f\x98\x82 '"
675183362491969538,2015-12-11 05:20:32,b'Twitter beef is best consumed between two large pieces of gluten-free bread'
675183056878231552,2015-12-11 05:19:19,"b'MAN OBVIOUSLY NO ONE WOULD SQUARE UP WE\'RE TALKING ABOUT GLUTEN RIGHT NOW\xf0\x9f\x98\x82 U WANT 2 ""SQUARE UP"" OVER GLUTEN?!?!\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 '"
675182093924745218,2015-12-11 05:15:30,b'RT : #GlutenLivesMatter'
675182018204971009,2015-12-11 05:15:12,"b""RT :  I don't know one person who would BRAG about having to be gluten free...."""
675181800411570176,2015-12-11 05:14:20,b'RT : Just sittin back chowing and watching '
675181759760310272,2015-12-11 05:14:10,b'RT : Hahahahahaha gluten. Wow. Of all the things....'
675181346331971584,2015-12-11 05:12:31,b'RT :  *their'
675179543129403392,2015-12-11 05:05:21,b'how r ppl ok w/ putting down those with a disease?! smh its this white-BREAD privilege that is ruining America\xf0\x9f\x98\x92 #Equality4AllSmallIntestines'
675177957854457857,2015-12-11 04:59:04,b'wow Twitter has certainly gone aRYE tonight... I wish people were BREAD better than this... some people just get so SOUR-DOUGH :/'
675177295519305729,2015-12-11 04:56:26,"b""RT : But u have to feel bad for ppl who can't eat bread:'("""
675176086049792001,2015-12-11 04:51:37,b'RT : Can we all just break bread and agree.'
675176015711363072,2015-12-11 04:51:20,"b""RT : Twitter fights are still dope even when they're about gluten"""
675175954000531456,2015-12-11 04:51:06,b'RT : gluten'
675175933603684352,2015-12-11 04:51:01,"b""RT : I've never been more hype about gluten in my life #glutenislife"""
675175465477349376,2015-12-11 04:49:09,"b""man people are gonna think I hate bread now or something...\xf0\x9f\x98\xaa\xf0\x9f\x8d\x9e I'm all for bread with gluten, I'm just sayin that #AllSmallIntestinesMatter"""
675174748800884737,2015-12-11 04:46:18,b'RT : OEXC C-Team leads the nation in number of athletes blocked on Twitter by their own Athletic Director \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
675174642181632000,2015-12-11 04:45:53,"b""RT : At yeast twitter isn't boring tonight \xf0\x9f\x8d\x9e"""
675174442499252226,2015-12-11 04:45:05,b'RT : The fact that people are Twitter fighting over gluten rn has me extremely weak'
675173296082657280,2015-12-11 04:40:32,"b"" man you already know I've been jongin the stress away tonight\xf0\x9f\x91\x8c\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82"""
675172670321893376,2015-12-11 04:38:03,b'RT : wow I love fights about wheat'
675172543905574913,2015-12-11 04:37:33,b'RT : \xf0\x9f\x8d\x9e'
675171406267719680,2015-12-11 04:33:01,b'RT : Dick Cheney made money off the gluten Twitter war'
675169906808221696,2015-12-11 04:27:04,"b"" she blocked me a while ago, don't feel bad... when you start preachin on the dangers of gluten, people start hatin"""
675168955972116480,2015-12-11 04:23:17,b'RT :     1v1 quick scopes on rust. Only way to solve this'
675166705472159744,2015-12-11 04:14:21,"b""1. I don't need an A im already accepted into college\n2. what does this have to do w/ anything?\n3. repeat question 2 """
675165168553340930,2015-12-11 04:08:14,"b""what\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 you're makin actually no sense rn, idk what my B+ in stats (and A last quarter) has to do with this..?\xf0\x9f\x98\x82  """
675162927469588480,2015-12-11 03:59:20,"b""RT :   that's an ad hominem bud... Attack the argument not the person #NoLogicJustBias"""
675162812864417794,2015-12-11 03:58:53,"b' sounds like a fun night, they are a quality news show'"
675162314040082432,2015-12-11 03:56:54,"b""  for some people with the disease tho, it really is more than a small thing, it's a life they're forced live"""
675161916176736257,2015-12-11 03:55:19,"b"" hahaha dang ur the one who needs to calm down!\xf0\x9f\x98\x82I'm not offended, nor gluten free, but I know people who are both"""
675161452605538304,2015-12-11 03:53:28,"b""  I'm not offended at all, but I know people who were. tell gluten-free people they're stupid, not me"""
675161095842172929,2015-12-11 03:52:03,b'RT : new topic in the next presidential debate: do gluten free lives matter or are they just high maintenance? #SMALLINTESTINE\xe2\x80\xa6'
675160986316328960,2015-12-11 03:51:37,"b"" don't be afraid to  me pal, it's not that scary. I'm just standing up for those who feel attacked. have u never done this?"""
675160440821936129,2015-12-11 03:49:27,"b'all jokes aside, I\'ve actually had multiple celiac victims tell me they don\'t like the ""high-maintenance"" stereotype society puts on them'"
675157588963627008,2015-12-11 03:38:07,b'I DOUGH not even know what is goin on anymore these days... '
675156785037254656,2015-12-11 03:34:56,"b""I'm sorry I had to RISE to the occasion, I just feel like I KNEAD to help those who can't enjoy bread. it was the YEAST I could do for them"""
675155510740566021,2015-12-11 03:29:52,b' I will defend all who have specific bread needs and are afflicted by the social implications imposed #SmallIntestinesHaveFeelings'
675154952919101440,2015-12-11 03:27:39,"b' but the tweet didn\'t specify that at all. so many diseased ppl feel bad about feeling ""high-maintenance"" this didn\'t help'"
675154248473120772,2015-12-11 03:24:51,"b'  so because ur not offended, you can speak for those who are?'"
675154019497693184,2015-12-11 03:23:56,b'MAN IMA DEFEND PEOPLE WHO CANT EAT BREAD TILL THE DAY I DIE. THERE IS NO TOPIC I CARE ABOUT MORE! #SMALLINTESTINEMATTER'
675153545348456448,2015-12-11 03:22:03,"b' ""high-maintenance"" is an insult regardless...? not sure how I was supposed to ""obviously"" guess an extremely specific situation'"
675152500492759041,2015-12-11 03:17:54,"b"" lol there is no context involved with a single tweet, and regardless of the reasoning it still isn't a great generalization"""
675151233292877825,2015-12-11 03:12:52,"b""regardless of the reason, which wasnt clear, making general statements about diseased ppl isn't exactly a good thing """
675114836674666498,2015-12-11 00:48:14,"b""ya or you're saying you have an incurable, life-threatening disease causing massive and inconvenient dietary changes """
674658688263557120,2015-12-09 18:35:40,"b""I'd say todays video announcements r marginally better this week, in the same way life in prison is marginally better than the death penalty"""
673952639097376768,2015-12-07 19:50:05,"b'""really?! u came to class without a pencil?""\nOH IM SORRY MAYBE I SHOULD\'VE STOPPED AT THE PENCIL STORE AFTER MINE RAN OUT OF LEAD LAST HOUR'"
673661407229927424,2015-12-07 00:32:50,"b'RT : genesis 1:3\nand god said,\n""pipe it up\n(dab)\npipe it up\n(dab)\npipe it up\n(dab)\npipe it up\n(dab)\npipe it up\n(dab)\npipe it\xe2\x80\xa6'"
672650075131109376,2015-12-04 05:34:09,"b""RT : Y'all acting like Gucci Mane didn't drop 3 albums from jail this year.  """
672646882057818112,2015-12-04 05:21:28,"b""RT : The dawn of December 1st arrives. \nThe door of Michael Buble's cage is unlocked.\nHe flinches from the light.\nIt is time."""
672584316434550784,2015-12-04 01:12:51,"b'RT : ""you can\'t study all the course material for your final in one night""\n\nnot until i shift into\n\nMAXIMUM OVERDRIVE https:\xe2\x80\xa6'"
671545602157637634,2015-12-01 04:25:22,b'My Top 5 Followers:       Find Yours '
670745062494498816,2015-11-28 23:24:19,"b""Happy bday pal\xf0\x9f\x8e\x89\xf0\x9f\x8e\x8awe've made it through 12years of school 2gether, hopefully we'll make it through stats 2gether too! """
670518458640023552,2015-11-28 08:23:52,b'RT : thankful for ur girl'
670443410206003200,2015-11-28 03:25:39,"b""RT : Henry and Hannah are dating and made out at Scooter's"""
670030894774640641,2015-11-27 00:06:28,b' especially pie.'
670029384581976064,2015-11-27 00:00:28,b'mashed potatoes are more of a condiment than side dish to be honest like I just put them on everything then throw a layer of gravy over that'
669991999957655552,2015-11-26 21:31:55,b'RT : I slept in till noon because the pilgrims never had alarm clocks. Honor thy past.'
669946305251119105,2015-11-26 18:30:20,b' did I stutter'
669942341386407936,2015-11-26 18:14:35,b'IM THANKFUL4 CHRISTOPHER COLUMBUS&amp;EVERY SINGLE PILGRIM&amp;THE NATIVE AMERICANS ITS THANKSGIVING&amp;IM THANKFUL4 EVERY1WHO HELPED MAKE THIS COUNTRY'
669420840619008002,2015-11-25 07:42:20,b'RT : how to draw a thanksgiving pancake '
669412526363398146,2015-11-25 07:09:18,b'RT : The beat go off? '
668945085925486592,2015-11-24 00:11:51,"b'stats is like riding a bike. it looks hard but is actually pretty easy\xe2\x80\x94until u get cocky, stop paying attention, &amp;then ride off a cliff &amp;die'"
666658778536804353,2015-11-17 16:46:53,b'RT : take cough syrup when you have a cough\ntake maple syrup when you have the maples'
664995423027748864,2015-11-13 02:37:18,"b'*at a family gathering*\n""whats ur major? what school r u goin 2? what job do u want? r u high right now? do u ever get nervous? r u single?""'"
663546100129906688,2015-11-09 02:38:13,b'8:33 a.m. -Our bus leaves bright and early for the parade.\n\n10:36 a.m. -We find a place to watch the\xe2\x80\xa6 '
663449724150661120,2015-11-08 20:15:15,b'RT : I literally peed.\n\n'
663113134035505157,2015-11-07 21:57:45,"b""RT : sorry i hit the quan at your son's baptism"""
662707737957044224,2015-11-06 19:06:51,b'when the squad ditches school to show up to a middle school dodgeball tournament '
662431413258448896,2015-11-06 00:48:50,"b'""I want 2 use more than 140 characters""\nTwitter:well now we have likes instead of favorites!\n""but I wanted\xe2\x80\x94""\nTwitter:DID I ASK WHAT U WANTED'"
661744403023708160,2015-11-04 03:18:54,b' dear God u should be ashamed of urself for this pun please delete ur Twitter'
661743902232199168,2015-11-04 03:16:55,"b""I think it's pretty clear no one LIKES this new Twitter update amiright?!"""
661732985725562880,2015-11-04 02:33:32,"b'The Royals parade planners when they found out they prepared for about 300,000 fans but about 800,000 showed up '"
661065996791390208,2015-11-02 06:23:10,b'the Royals after winning the World Series for the first time since 1985 '
661062157505798144,2015-11-02 06:07:54,"b""Royals:\n1st: lol\n2nd: lol\n3rd: lol\n4th: lol\n5th: lol\n6th: lol\n7th: ok we'll try now\n8th: ok we'll actually try now\n9th: OH ITS LIT"""
661061419287322625,2015-11-02 06:04:58,b'I remember when Royals tickets were $5 and stands were empty. so great to see a team come full circle.'
661060966319300608,2015-11-02 06:03:10,b'THIS IS ALMOST AS HYPE AS THE TIME BILLY BUTLER STOLE A BASE'
661057692522389505,2015-11-02 05:50:10,b'RT : Kansas City #Royals be like . . .\n\n#WorldSeries '
661053885545652224,2015-11-02 05:35:02,b'The Royals were the best team in baseball all year and dominate in the World Series. this is amazing. I love Kansas City.'
661043900799442944,2015-11-02 04:55:22,b'RT : is that a world series or your girls series'
661038823703511041,2015-11-02 04:35:11,b'RT : Mets fans cheering as if having a lead actually matters.'
660938941965570048,2015-11-01 21:58:18,b'Day Lights Savings Day the day after Halloween has got to be the most clutch holiday scheduling of all time'
660699258861912064,2015-11-01 06:05:53,b'RT : last minute costume idea: sexy pancake'
659399472191963136,2015-10-28 16:00:59,"b'RT : ""I am capable of amusing others and, in turn, of being amused by them."" \xe2\x80\x93  '"
659255113568026625,2015-10-28 06:27:22,"b'*cradling my baby*\n""I will name u... Chris Young""\nwife: but its a gir\xe2\x80\x93\n""Y DONT U SHUTOUT THE METS N EXTRAS N GAME1 &amp;THEN TELL ME HOW U FEEL""'"
659244040982925312,2015-10-28 05:43:22,b'Cant wait 2 tell my kids about the time I watched the royals win the longest World Series game in history. thats the only reason I want kids'
659211924517728258,2015-10-28 03:35:45,"b'when the Alex Gordon monument is built, it will be 1000 feet high, made of solid gold, and built on the bones of his enemies.'"
659210631308939264,2015-10-28 03:30:36,b'I just wet myself'
659187898344984576,2015-10-28 02:00:16,"b""RT : I think we know who's behind the technical difficulties """
659183948275150848,2015-10-28 01:44:34,b'RT : we are currently experiencing breakfast proficiency'
659178014102564865,2015-10-28 01:21:00,"b""RT : Escobar opens the World Series with his interpretation of how last year's World Series should've ended."""
659172274491166721,2015-10-28 00:58:11,b'RT : Were Ross and Rachel on a break?'
659168506781392896,2015-10-28 00:43:13,b'RT : Being a #Royals fan like...\nh/t Jonathan Aldridge '
659162755577024512,2015-10-28 00:20:22,b'ESKY OH MY GOD THE K IS THE MOST LIT ITS EVER BEEN RIGHT NOW IM AFRIAD IT MIGHT EXPLODE OH MY'
657997039591014400,2015-10-24 19:08:13,"b'happy birthday to the day 1 homie, have good 18th man\xf0\x9f\x92\xa8\xf0\x9f\x92\xa8\xf0\x9f\x92\xa8\xf0\x9f\x92\xa8\xf0\x9f\x92\xa8 '"
657946044030918656,2015-10-24 15:45:35,b'Advil and sunglasses....\xf0\x9f\x98\x96\xf0\x9f\x98\xb7#TheMorningAfterTheFreshmanMixer'
657773118572728321,2015-10-24 04:18:26,b'CANT DECIDE WHICH WAS MORE HYPE THE ROYALS GOING TO THE WORLD SERIES OR THE FRESHMAN MIXER'
657584970056101888,2015-10-23 15:50:48,b'FRESHMAN MIXER IS 2ONIGHT &amp; IM HYPE. IM NOT BEIN SARCASTIC WHEN I SAY ITS THE BEST DANCE OF THE YEAR IT WILL B LIT UR A LOSER IF U DONT COME'
657332987642580992,2015-10-22 23:09:31,b'RT : People coming to you when they need to borrow a Hawaiian shirt. #TFM'
657022552825425920,2015-10-22 02:35:58,"b""honestly I'd have to say candy corn is probably my favorite vegetable"""
655472081031725056,2015-10-17 19:54:56,b'I CANT RETWEET THIS CUZ SHE BLOCKED ME BUT THANKS FOR THE S/O MS. FAUNCE #BESTCTEAMINTHESTATE '
655198481808650240,2015-10-17 01:47:45,b'RT : Salvador Perez is a city council member in DongTown.'
654884848843165696,2015-10-16 05:01:29,"b""RT : And the #Tradition continues. It's been an honor running with the C-Team. """
654484474059726848,2015-10-15 02:30:33,b'THIS GAME IS THE BEST GAME IVE EVER WITNESSED. (talkin about the WNBA championship of course)'
654474408560599041,2015-10-15 01:50:33,b'a live update from the K: OH ITS LIT IT IS LIT FOLKS I REPEAT IT IS LIT'
